risk,rep,player_index,mapping,reference,context,n_rounds,ever_diverged,first_divergence_round,action_disagreement_rate,later_round_disagreement_rate,unsafe_rate_reference,unsafe_rate_context,unsafe_rate_delta,final_progress_delta,final_payoff_delta,payoff_changed,setback_reference,setback_context
0.6,17,1,safe_q,abstract_contest,robotic_expedition,6,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0.6,17,1,safe_q,abstract_contest,colony_life_support,6,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0.6,17,1,safe_q,abstract_contest,hospital_deployment,6,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0.6,17,1,safe_q,abstract_contest,fictional_cartography,6,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0.6,17,1,safe_q,abstract_contest,crystal_guild_contract,6,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0.6,17,1,safe_q,abstract_contest,logistics_contract,6,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0.6,18,0,safe_p,abstract_contest,technology_race,9,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0.6,18,0,safe_p,abstract_contest,robotic_expedition,9,1,5.0,0.3333333333333333,0.375,0.0,0.3333333333333333,0.3333333333333333,1.5,3.0,1,0,0
0.6,18,0,safe_p,abstract_contest,colony_life_support,9,1,4.0,0.6666666666666666,0.75,0.0,0.6666666666666666,0.6666666666666666,3.0,57.2,1,0,0
0.6,18,0,safe_p,abstract_contest,hospital_deployment,9,1,4.0,0.6666666666666666,0.75,0.0,0.6666666666666666,0.6666666666666666,3.0,57.2,1,0,0
0.6,18,0,safe_p,abstract_contest,fictional_cartography,9,1,4.0,0.6666666666666666,0.75,0.0,0.6666666666666666,0.6666666666666666,3.0,57.2,1,0,0
0.6,18,0,safe_p,abstract_contest,crystal_guild_contract,9,1,4.0,0.4444444444444444,0.5,0.0,0.4444444444444444,0.4444444444444444,2.0,-47.2,1,0,0
0.6,18,0,safe_p,abstract_contest,logistics_contract,9,1,4.0,0.4444444444444444,0.5,0.0,0.4444444444444444,0.4444444444444444,2.0,-47.2,1,0,0
0.6,18,1,safe_p,abstract_contest,technology_race,9,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0.6,18,1,safe_p,abstract_contest,robotic_expedition,9,1,5.0,0.3333333333333333,0.375,0.0,0.3333333333333333,0.3333333333333333,1.5,3.0,1,0,0
0.6,18,1,safe_p,abstract_contest,colony_life_support,9,1,5.0,0.3333333333333333,0.375,0.0,0.3333333333333333,0.3333333333333333,1.5,-48.2,1,0,0
0.6,18,1,safe_p,abstract_contest,hospital_deployment,9,1,5.0,0.3333333333333333,0.375,0.0,0.3333333333333333,0.3333333333333333,1.5,-48.2,1,0,0
0.6,18,1,safe_p,abstract_contest,fictional_cartography,9,1,5.0,0.3333333333333333,0.375,0.0,0.3333333333333333,0.3333333333333333,1.5,-48.2,1,0,0
0.6,18,1,safe_p,abstract_contest,crystal_guild_contract,9,1,3.0,0.7777777777777778,0.875,0.0,0.7777777777777778,0.7777777777777778,3.5,-59.0,1,0,1
0.6,18,1,safe_p,abstract_contest,logistics_contract,9,1,3.0,0.7777777777777778,0.875,0.0,0.7777777777777778,0.7777777777777778,3.5,-59.0,1,0,1
0.6,19,0,safe_q,abstract_contest,technology_race,30,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0.6,19,0,safe_q,abstract_contest,robotic_expedition,30,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0.6,19,0,safe_q,abstract_contest,colony_life_support,30,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0.6,19,0,safe_q,abstract_contest,hospital_deployment,30,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0.6,19,0,safe_q,abstract_contest,fictional_cartography,30,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0.6,19,0,safe_q,abstract_contest,crystal_guild_contract,30,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0.6,19,0,safe_q,abstract_contest,logistics_contract,30,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0.6,19,1,safe_q,abstract_contest,technology_race,30,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0.6,19,1,safe_q,abstract_contest,robotic_expedition,30,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0.6,19,1,safe_q,abstract_contest,colony_life_support,30,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0.6,19,1,safe_q,abstract_contest,hospital_deployment,30,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0.6,19,1,safe_q,abstract_contest,fictional_cartography,30,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0.6,19,1,safe_q,abstract_contest,crystal_guild_contract,30,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0.6,19,1,safe_q,abstract_contest,logistics_contract,30,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0.6,20,0,safe_p,abstract_contest,technology_race,10,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0.6,20,0,safe_p,abstract_contest,robotic_expedition,10,1,5.0,0.3,0.3333333333333333,0.0,0.3,0.3,1.5,3.0,1,0,0
0.6,20,0,safe_p,abstract_contest,colony_life_support,10,1,4.0,0.4,0.4444444444444444,0.0,0.4,0.4,2.0,4.0,1,0,0
0.6,20,0,safe_p,abstract_contest,hospital_deployment,10,1,4.0,0.7,0.7777777777777778,0.0,0.7,0.7,3.5,58.2,1,0,0
0.6,20,0,safe_p,abstract_contest,fictional_cartography,10,1,4.0,0.7,0.7777777777777778,0.0,0.7,0.7,3.5,58.2,1,0,0
0.6,20,0,safe_p,abstract_contest,crystal_guild_contract,10,1,4.0,0.5,0.5555555555555556,0.0,0.5,0.5,2.5,-46.2,1,0,0
0.6,20,0,safe_p,abstract_contest,logistics_contract,10,1,4.0,0.5,0.5555555555555556,0.0,0.5,0.5,2.5,-46.2,1,0,0
0.6,20,1,safe_p,abstract_contest,technology_race,10,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0.6,20,1,safe_p,abstract_contest,robotic_expedition,10,1,5.0,0.3,0.3333333333333333,0.0,0.3,0.3,1.5,3.0,1,0,0
0.6,20,1,safe_p,abstract_contest,colony_life_support,10,1,4.0,0.4,0.4444444444444444,0.0,0.4,0.4,2.0,4.0,1,0,0
0.6,20,1,safe_p,abstract_contest,hospital_deployment,10,1,5.0,0.4,0.4444444444444444,0.0,0.4,0.4,2.0,-47.2,1,0,0
0.6,20,1,safe_p,abstract_contest,fictional_cartography,10,1,5.0,0.4,0.4444444444444444,0.0,0.4,0.4,2.0,-47.2,1,0,0
0.6,20,1,safe_p,abstract_contest,crystal_guild_contract,10,1,3.0,0.8,0.8888888888888888,0.0,0.8,0.8,4.0,59.2,1,0,0
0.6,20,1,safe_p,abstract_contest,logistics_contract,10,1,3.0,0.8,0.8888888888888888,0.0,0.8,0.8,4.0,59.2,1,0,0
0.6,21,0,safe_q,abstract_contest,technology_race,6,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0.6,21,0,safe_q,abstract_contest,robotic_expedition,6,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0.6,21,0,safe_q,abstract_contest,colony_life_support,6,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0.6,21,0,safe_q,abstract_contest,hospital_deployment,6,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0.6,21,0,safe_q,abstract_contest,fictional_cartography,6,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0.6,21,0,safe_q,abstract_contest,crystal_guild_contract,6,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0.6,21,0,safe_q,abstract_contest,logistics_contract,6,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0.6,21,1,safe_q,abstract_contest,technology_race,6,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0.6,21,1,safe_q,abstract_contest,robotic_expedition,6,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0.6,21,1,safe_q,abstract_contest,colony_life_support,6,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0.6,21,1,safe_q,abstract_contest,hospital_deployment,6,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0.6,21,1,safe_q,abstract_contest,fictional_cartography,6,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0.6,21,1,safe_q,abstract_contest,crystal_guild_contract,6,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0.6,21,1,safe_q,abstract_contest,logistics_contract,6,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0.6,22,0,safe_p,abstract_contest,technology_race,9,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0.6,22,0,safe_p,abstract_contest,robotic_expedition,9,1,5.0,0.3333333333333333,0.375,0.0,0.3333333333333333,0.3333333333333333,1.5,3.0,1,0,0
0.6,22,0,safe_p,abstract_contest,colony_life_support,9,1,4.0,0.6666666666666666,0.75,0.0,0.6666666666666666,0.6666666666666666,3.0,57.2,1,0,0
0.6,22,0,safe_p,abstract_contest,hospital_deployment,9,1,4.0,0.6666666666666666,0.75,0.0,0.6666666666666666,0.6666666666666666,3.0,57.2,1,0,0
0.6,22,0,safe_p,abstract_contest,fictional_cartography,9,1,4.0,0.6666666666666666,0.75,0.0,0.6666666666666666,0.6666666666666666,3.0,57.2,1,0,0
0.6,22,0,safe_p,abstract_contest,crystal_guild_contract,9,1,4.0,0.4444444444444444,0.5,0.0,0.4444444444444444,0.4444444444444444,2.0,-47.2,1,0,0
0.6,22,0,safe_p,abstract_contest,logistics_contract,9,1,4.0,0.4444444444444444,0.5,0.0,0.4444444444444444,0.4444444444444444,2.0,-47.2,1,0,0
0.6,22,1,safe_p,abstract_contest,technology_race,9,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0.6,22,1,safe_p,abstract_contest,robotic_expedition,9,1,5.0,0.3333333333333333,0.375,0.0,0.3333333333333333,0.3333333333333333,1.5,3.0,1,0,0
0.6,22,1,safe_p,abstract_contest,colony_life_support,9,1,5.0,0.3333333333333333,0.375,0.0,0.3333333333333333,0.3333333333333333,1.5,-48.2,1,0,0
0.6,22,1,safe_p,abstract_contest,hospital_deployment,9,1,5.0,0.3333333333333333,0.375,0.0,0.3333333333333333,0.3333333333333333,1.5,-48.2,1,0,0
0.6,22,1,safe_p,abstract_contest,fictional_cartography,9,1,5.0,0.3333333333333333,0.375,0.0,0.3333333333333333,0.3333333333333333,1.5,-48.2,1,0,0
0.6,22,1,safe_p,abstract_contest,crystal_guild_contract,9,1,3.0,0.7777777777777778,0.875,0.0,0.7777777777777778,0.7777777777777778,3.5,-59.0,1,0,1
0.6,22,1,safe_p,abstract_contest,logistics_contract,9,1,3.0,0.7777777777777778,0.875,0.0,0.7777777777777778,0.7777777777777778,3.5,-59.0,1,0,1
0.6,23,0,safe_q,abstract_contest,technology_race,6,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0.6,23,0,safe_q,abstract_contest,robotic_expedition,6,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0.6,23,0,safe_q,abstract_contest,colony_life_support,6,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0.6,23,0,safe_q,abstract_contest,hospital_deployment,6,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0.6,23,0,safe_q,abstract_contest,fictional_cartography,6,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0.6,23,0,safe_q,abstract_contest,crystal_guild_contract,6,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0.6,23,0,safe_q,abstract_contest,logistics_contract,6,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0.6,23,1,safe_q,abstract_contest,technology_race,6,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0.6,23,1,safe_q,abstract_contest,robotic_expedition,6,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0.6,23,1,safe_q,abstract_contest,colony_life_support,6,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0.6,23,1,safe_q,abstract_contest,hospital_deployment,6,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0.6,23,1,safe_q,abstract_contest,fictional_cartography,6,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0.6,23,1,safe_q,abstract_contest,crystal_guild_contract,6,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0.6,23,1,safe_q,abstract_contest,logistics_contract,6,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0.6,9,0,safe_q,abstract_contest,technology_race,13,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0.6,9,0,safe_q,abstract_contest,robotic_expedition,13,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0.6,9,0,safe_q,abstract_contest,colony_life_support,13,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0.6,9,0,safe_q,abstract_contest,hospital_deployment,13,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0.6,9,0,safe_q,abstract_contest,fictional_cartography,13,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0.6,9,0,safe_q,abstract_contest,crystal_guild_contract,13,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0.6,9,0,safe_q,abstract_contest,logistics_contract,13,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0.6,9,1,safe_q,abstract_contest,technology_race,13,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0.6,9,1,safe_q,abstract_contest,robotic_expedition,13,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0.6,9,1,safe_q,abstract_contest,colony_life_support,13,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0.6,9,1,safe_q,abstract_contest,hospital_deployment,13,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0.6,9,1,safe_q,abstract_contest,fictional_cartography,13,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0.6,9,1,safe_q,abstract_contest,crystal_guild_contract,13,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0.6,9,1,safe_q,abstract_contest,logistics_contract,13,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0.6,10,0,safe_p,abstract_contest,technology_race,9,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0.6,10,0,safe_p,abstract_contest,robotic_expedition,9,1,5.0,0.3333333333333333,0.375,0.0,0.3333333333333333,0.3333333333333333,1.5,3.0,1,0,0
0.6,10,0,safe_p,abstract_contest,colony_life_support,9,1,4.0,0.3333333333333333,0.375,0.0,0.3333333333333333,0.3333333333333333,1.5,-48.2,1,0,0
0.6,10,0,safe_p,abstract_contest,hospital_deployment,9,1,4.0,0.6666666666666666,0.75,0.0,0.6666666666666666,0.6666666666666666,3.0,57.2,1,0,0
0.6,10,0,safe_p,abstract_contest,fictional_cartography,9,1,4.0,0.6666666666666666,0.75,0.0,0.6666666666666666,0.6666666666666666,3.0,57.2,1,0,0
0.6,10,0,safe_p,abstract_contest,crystal_guild_contract,9,1,4.0,0.4444444444444444,0.5,0.0,0.4444444444444444,0.4444444444444444,2.0,-47.2,1,0,0
0.6,10,0,safe_p,abstract_contest,logistics_contract,9,1,4.0,0.4444444444444444,0.5,0.0,0.4444444444444444,0.4444444444444444,2.0,-47.2,1,0,0
0.6,10,1,safe_p,abstract_contest,technology_race,9,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0.6,10,1,safe_p,abstract_contest,robotic_expedition,9,1,5.0,0.3333333333333333,0.375,0.0,0.3333333333333333,0.3333333333333333,1.5,3.0,1,0,0
0.6,10,1,safe_p,abstract_contest,colony_life_support,9,1,4.0,0.6666666666666666,0.75,0.0,0.6666666666666666,0.6666666666666666,3.0,-59.0,1,0,1
0.6,10,1,safe_p,abstract_contest,hospital_deployment,9,1,5.0,0.3333333333333333,0.375,0.0,0.3333333333333333,0.3333333333333333,1.5,-48.2,1,0,0
0.6,10,1,safe_p,abstract_contest,fictional_cartography,9,1,5.0,0.3333333333333333,0.375,0.0,0.3333333333333333,0.3333333333333333,1.5,-48.2,1,0,0
0.6,10,1,safe_p,abstract_contest,crystal_guild_contract,9,1,3.0,0.7777777777777778,0.875,0.0,0.7777777777777778,0.7777777777777778,3.5,-59.0,1,0,1
0.6,10,1,safe_p,abstract_contest,logistics_contract,9,1,3.0,0.7777777777777778,0.875,0.0,0.7777777777777778,0.7777777777777778,3.5,-59.0,1,0,1
0.6,11,0,safe_q,abstract_contest,technology_race,6,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0.6,11,0,safe_q,abstract_contest,robotic_expedition,6,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0.6,11,0,safe_q,abstract_contest,colony_life_support,6,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0.6,11,0,safe_q,abstract_contest,hospital_deployment,6,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0.6,11,0,safe_q,abstract_contest,fictional_cartography,6,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0.6,11,0,safe_q,abstract_contest,crystal_guild_contract,6,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0.6,11,0,safe_q,abstract_contest,logistics_contract,6,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0.6,11,1,safe_q,abstract_contest,technology_race,6,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0.6,11,1,safe_q,abstract_contest,robotic_expedition,6,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0.6,11,1,safe_q,abstract_contest,colony_life_support,6,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0.6,11,1,safe_q,abstract_contest,hospital_deployment,6,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0.6,11,1,safe_q,abstract_contest,fictional_cartography,6,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0.6,11,1,safe_q,abstract_contest,crystal_guild_contract,6,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0.6,11,1,safe_q,abstract_contest,logistics_contract,6,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0.6,12,0,safe_p,abstract_contest,technology_race,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0.6,12,0,safe_p,abstract_contest,robotic_expedition,5,1,5.0,0.2,0.25,0.0,0.2,0.2,0.5,1.0,1,0,0
0.6,12,0,safe_p,abstract_contest,colony_life_support,5,1,4.0,0.4,0.5,0.0,0.4,0.4,1.0,52.400000000000006,1,0,0
0.6,12,0,safe_p,abstract_contest,hospital_deployment,5,1,4.0,0.4,0.5,0.0,0.4,0.4,1.0,52.400000000000006,1,0,0
0.6,12,0,safe_p,abstract_contest,fictional_cartography,5,1,4.0,0.4,0.5,0.0,0.4,0.4,1.0,52.400000000000006,1,0,0
0.6,12,0,safe_p,abstract_contest,crystal_guild_contract,5,1,4.0,0.4,0.5,0.0,0.4,0.4,1.0,-48.4,1,0,0
0.6,12,0,safe_p,abstract_contest,logistics_contract,5,1,4.0,0.4,0.5,0.0,0.4,0.4,1.0,-48.4,1,0,0
0.6,12,1,safe_p,abstract_contest,technology_race,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0.6,12,1,safe_p,abstract_contest,robotic_expedition,5,1,5.0,0.2,0.25,0.0,0.2,0.2,0.5,-55.0,1,0,1
0.6,12,1,safe_p,abstract_contest,colony_life_support,5,1,5.0,0.2,0.25,0.0,0.2,0.2,0.5,-49.4,1,0,0
0.6,12,1,safe_p,abstract_contest,hospital_deployment,5,1,5.0,0.2,0.25,0.0,0.2,0.2,0.5,-49.4,1,0,0
0.6,12,1,safe_p,abstract_contest,fictional_cartography,5,1,5.0,0.2,0.25,0.0,0.2,0.2,0.5,-49.4,1,0,0
0.6,12,1,safe_p,abstract_contest,crystal_guild_contract,5,1,3.0,0.6,0.75,0.0,0.6,0.6,1.5,-55.0,1,0,1
0.6,12,1,safe_p,abstract_contest,logistics_contract,5,1,3.0,0.6,0.75,0.0,0.6,0.6,1.5,-55.0,1,0,1
0.6,13,0,safe_q,abstract_contest,technology_race,10,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0.6,13,0,safe_q,abstract_contest,robotic_expedition,10,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0.6,13,0,safe_q,abstract_contest,colony_life_support,10,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0.6,13,0,safe_q,abstract_contest,hospital_deployment,10,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0.6,13,0,safe_q,abstract_contest,fictional_cartography,10,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0.6,13,0,safe_q,abstract_contest,crystal_guild_contract,10,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0.6,13,0,safe_q,abstract_contest,logistics_contract,10,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0.6,13,1,safe_q,abstract_contest,technology_race,10,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0.6,13,1,safe_q,abstract_contest,robotic_expedition,10,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0.6,13,1,safe_q,abstract_contest,colony_life_support,10,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0.6,13,1,safe_q,abstract_contest,hospital_deployment,10,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0.6,13,1,safe_q,abstract_contest,fictional_cartography,10,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0.6,13,1,safe_q,abstract_contest,crystal_guild_contract,10,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0.6,13,1,safe_q,abstract_contest,logistics_contract,10,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0.6,14,0,safe_p,abstract_contest,technology_race,11,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0.6,14,0,safe_p,abstract_contest,robotic_expedition,11,1,5.0,0.2727272727272727,0.3,0.0,0.2727272727272727,0.2727272727272727,1.5,-47.4,1,0,0
0.6,14,0,safe_p,abstract_contest,colony_life_support,11,1,4.0,0.2727272727272727,0.3,0.0,0.2727272727272727,0.2727272727272727,1.5,-49.0,1,0,0
0.6,14,0,safe_p,abstract_contest,hospital_deployment,11,1,4.0,0.7272727272727273,0.8,0.0,0.7272727272727273,0.7272727272727273,4.0,-61.0,1,0,1
0.6,14,0,safe_p,abstract_contest,fictional_cartography,11,1,4.0,0.7272727272727273,0.8,0.0,0.7272727272727273,0.7272727272727273,4.0,-61.0,1,0,1
0.6,14,0,safe_p,abstract_contest,crystal_guild_contract,11,1,4.0,0.45454545454545453,0.5,0.0,0.45454545454545453,0.45454545454545453,2.5,-46.6,1,0,0
0.6,14,0,safe_p,abstract_contest,logistics_contract,11,1,4.0,0.45454545454545453,0.5,0.0,0.45454545454545453,0.45454545454545453,2.5,-46.2,1,0,0
0.6,14,1,safe_p,abstract_contest,technology_race,11,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0.6,14,1,safe_p,abstract_contest,robotic_expedition,11,1,5.0,0.36363636363636365,0.4,0.0,0.36363636363636365,0.36363636363636365,2.0,-61.0,1,0,1
0.6,14,1,safe_p,abstract_contest,colony_life_support,11,1,4.0,0.7272727272727273,0.8,0.0,0.7272727272727273,0.7272727272727273,4.0,-61.0,1,0,1
0.6,14,1,safe_p,abstract_contest,hospital_deployment,11,1,5.0,0.36363636363636365,0.4,0.0,0.36363636363636365,0.36363636363636365,2.0,-47.6,1,0,0
0.6,14,1,safe_p,abstract_contest,fictional_cartography,11,1,5.0,0.36363636363636365,0.4,0.0,0.36363636363636365,0.36363636363636365,2.0,-47.6,1,0,0
0.6,14,1,safe_p,abstract_contest,crystal_guild_contract,11,1,3.0,0.8181818181818182,0.9,0.0,0.8181818181818182,0.8181818181818182,4.5,-61.0,1,0,1
0.6,14,1,safe_p,abstract_contest,logistics_contract,11,1,3.0,0.7272727272727273,0.8,0.0,0.7272727272727273,0.7272727272727273,4.0,-61.0,1,0,1
0.6,15,0,safe_q,abstract_contest,technology_race,6,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0.6,15,0,safe_q,abstract_contest,robotic_expedition,6,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0.6,15,0,safe_q,abstract_contest,colony_life_support,6,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0.6,15,0,safe_q,abstract_contest,hospital_deployment,6,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0.6,15,0,safe_q,abstract_contest,fictional_cartography,6,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0.6,15,0,safe_q,abstract_contest,crystal_guild_contract,6,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0.6,15,0,safe_q,abstract_contest,logistics_contract,6,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0.6,15,1,safe_q,abstract_contest,technology_race,6,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0.6,15,1,safe_q,abstract_contest,robotic_expedition,6,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0.6,15,1,safe_q,abstract_contest,colony_life_support,6,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0.6,15,1,safe_q,abstract_contest,hospital_deployment,6,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0.6,15,1,safe_q,abstract_contest,fictional_cartography,6,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0.6,15,1,safe_q,abstract_contest,crystal_guild_contract,6,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0.6,15,1,safe_q,abstract_contest,logistics_contract,6,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0.6,16,0,safe_p,abstract_contest,technology_race,6,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0.6,16,0,safe_p,abstract_contest,robotic_expedition,6,1,5.0,0.16666666666666666,0.2,0.0,0.16666666666666666,0.16666666666666666,0.5,1.0,1,0,0
0.6,16,0,safe_p,abstract_contest,colony_life_support,6,1,4.0,0.3333333333333333,0.4,0.0,0.3333333333333333,0.3333333333333333,1.0,2.0,1,0,0
